name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;743;0;859;3113;1549;3113;1572;0
header;136;207;136;247;1755;247;1755;207
A;1078;84;1078;84;1080;84;1080;84
A;938;273;938;301;960;301;960;273
B;918;689;918;705;926;705;926;689
B;1361;689;1361;705;1369;705;1369;689
A;832;735;832;741;837;741;837;735
A;856;735;856;751;863;751;863;735
B;1083;735;1083;751;1091;751;1091;735
B;1367;780;1367;795;1375;795;1375;780
B;950;950;950;976;968;976;968;950
C;951;1618;951;1646;971;1646;971;1618
A;1214;1994;1214;1994;1216;1994;1216;1994
D;962;2283;962;2310;982;2310;982;2283
B;1002;2516;1002;2534;1016;2534;1016;2516
D;1003;2642;1003;2669;1038;2669;1038;2642
